Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
495924,-0.07,-0.11,1.02,0.06,-0.37,-0.06,,,
496524,-0.07,-0.11,1.02,-0.18,-0.43,-0.06,,,
497125,-0.07,-0.11,1.02,-0.18,-0.43,-0.06,,,
497725,-0.07,-0.11,1.02,-1.16,-0.73,-0.24,,,
498326,-0.07,-0.11,1.02,-0.49,-0.31,-1.04,,,
498927,-0.07,-0.11,1.02,-6.35,-0.79,-2.44,,,
499528,-0.07,-0.14,1.02,-0.37,-0.55,-0.24,,,
500128,-0.07,-0.14,1.02,-0.06,-0.49,-0.12,,,
500737,-0.07,-0.14,1.02,-0.31,-0.49,0.00,,,
501338,-0.07,-0.13,1.02,-0.24,-0.61,0.00,,,
501938,-0.07,-0.13,1.02,-0.85,-0.67,0.12,,,
502540,-0.07,-0.13,1.02,-0.24,-0.49,-0.06,,,
503184,-0.07,-0.13,1.02,-0.18,-0.37,-0.06,,,
503784,-0.07,-0.13,1.02,-0.18,-0.43,-0.06,,,
504385,-0.07,-0.13,1.02,-0.06,-0.37,-0.06,,,
504985,-0.07,-0.13,1.02,0.00,-0.31,-0.12,,,
505586,-0.07,-0.13,1.02,-0.31,-0.73,-0.12,,,
506187,-0.07,-0.13,1.02,-0.31,-0.49,-0.06,,,
506787,-0.07,-0.13,1.02,-0.43,-0.55,-0.06,,,
507397,-0.07,-0.13,1.02,-0.31,-0.37,-0.06,,,
507997,-0.07,-0.13,1.02,-0.18,-0.55,-0.06,,,
508599,-0.07,-0.13,1.02,-0.31,-0.55,-0.12,,,
509199,-0.07,-0.13,1.02,-0.24,-0.37,-0.06,,,
509801,-0.07,-0.13,1.02,0.55,-0.61,-0.12,,,
510443,-0.07,-0.13,1.02,-0.12,-0.43,-0.12,,,
511043,-0.07,-0.13,1.02,0.06,-0.31,-0.06,,,
511645,-0.07,-0.13,1.02,-0.37,-0.67,-0.06,,,
512245,-0.07,-0.13,1.02,-0.18,-0.55,-0.06,,,
512846,-0.07,-0.12,1.02,-0.18,-0.49,-0.12,,,
513447,-0.07,-0.12,1.02,0.06,-0.61,-0.06,,,
514055,-0.07,-0.12,1.02,0.18,-0.43,-0.12,,,
514656,-0.07,-0.12,1.02,-0.31,-0.43,-0.06,,,
515257,-0.07,-0.12,1.02,-0.18,-0.67,-0.12,,,
515858,-0.07,-0.12,1.02,-0.79,-0.61,0.06,,,
516458,-0.07,-0.12,1.02,-0.12,-0.49,-0.12,,,
517058,-0.07,-0.12,1.02,-0.31,-0.37,-0.06,,,
517702,-0.07,-0.12,1.02,-0.06,-0.49,-0.06,,,
518302,-0.07,-0.12,1.02,-0.18,-0.43,-0.06,,,
518903,-0.07,-0.12,1.02,-0.12,-0.49,-0.12,,,
519503,-0.07,-0.12,1.02,-0.12,-0.43,0.00,,,
520104,-0.07,-0.12,1.02,-0.31,-0.43,-0.06,,,
520713,-0.07,-0.12,1.02,-0.49,-0.49,-0.06,,,
521313,-0.07,-0.12,1.02,-0.18,-0.43,-0.06,,,
521915,-0.07,-0.12,1.02,-0.12,-0.43,-0.06,,,
522515,-0.07,-0.12,1.02,-0.43,-0.67,-0.12,,,
523116,-0.07,-0.12,1.02,0.00,-0.49,-0.06,,,
523716,-0.07,-0.12,1.02,-0.24,-0.73,-0.06,,,
524316,-0.07,-0.12,1.02,-0.18,-0.49,-0.06,,,
524960,-0.07,-0.12,1.02,-0.24,-0.49,-0.12,,,
525560,-0.07,-0.12,1.02,-0.24,-0.61,-0.06,,,
526161,-0.07,-0.12,1.02,-0.18,-0.43,-0.06,,,
526761,-0.07,-0.12,1.02,0.00,-0.55,0.00,,,
527369,-0.07,-0.12,1.02,-0.24,-0.49,-0.12,,,
527971,-0.07,-0.12,1.02,-0.18,-0.55,-0.06,,,
528571,-0.07,-0.12,1.02,-0.37,-0.49,-0.06,,,
529172,-0.07,-0.12,1.02,-0.06,-0.55,-0.06,,,
529772,-0.07,-0.12,1.02,-0.24,-0.43,-0.06,,,
530374,-0.07,-0.12,1.02,-0.18,-0.37,-0.06,,,
530974,-0.07,-0.12,1.02,-0.12,-0.43,-0.06,,,
531574,-0.07,-0.12,1.02,0.00,-0.49,-0.12,,,
532218,-0.07,-0.12,1.02,0.18,-0.61,-0.18,,,
532819,-0.07,-0.12,1.02,-0.24,-0.49,-0.06,,,
533420,-0.07,-0.12,1.02,-0.43,-0.55,0.00,,,
534029,-0.07,-0.12,1.02,-0.12,-0.43,-0.06,,,
534629,-0.07,-0.12,1.02,-0.24,-0.61,-0.06,,,
535230,-0.07,-0.12,1.02,-0.06,-0.43,-0.12,,,
535830,-0.07,-0.12,1.02,-0.12,-0.55,-0.12,,,
536432,-0.07,-0.12,1.02,-0.24,-0.43,-0.06,,,
537032,-0.07,-0.12,1.02,-0.37,-0.49,-0.06,,,
537632,-0.07,-0.12,1.02,-0.55,-0.73,-0.18,,,
538233,-0.07,-0.12,1.02,-0.06,-0.37,-0.12,,,
538833,-0.07,-0.12,1.02,0.00,-0.37,-0.06,,,
539476,-0.07,-0.12,1.02,-0.18,-0.61,-0.06,,,
540076,-0.07,-0.12,1.02,-0.24,-0.43,0.00,,,
540686,-0.07,-0.12,1.02,-0.24,-0.43,-0.06,,,
541286,-0.07,-0.12,1.02,0.43,-0.67,-0.18,,,
541886,-0.07,-0.12,1.02,-0.24,-0.43,-0.06,,,
542488,-0.07,-0.12,1.02,-0.06,-0.67,-0.06,,,
543087,-0.07,-0.12,1.02,-0.31,-0.43,0.00,,,
543688,-0.07,-0.12,1.02,-0.24,-0.43,-0.06,,,
544289,-0.07,-0.12,1.02,-0.73,-0.73,-0.06,,,
544889,-0.07,-0.12,1.02,-2.14,-0.85,0.49,,,
545490,-0.07,-0.12,1.02,0.06,-0.37,0.00,,,
546089,-0.07,-0.12,1.02,-0.18,-0.43,-0.06,,,
546734,-0.07,-0.12,1.02,-0.73,-0.73,0.06,,,
547343,-0.07,-0.12,1.02,-0.61,-0.55,3.17,,,
547943,-0.10,-0.70,0.73,-56.88,-1.40,1.16,,,
548544,-0.04,-0.82,0.58,-5.86,3.48,2.14,,,
549145,-0.05,-0.91,0.50,-42.66,0.73,4.21,,,
549746,-0.03,-0.95,0.35,-4.94,-8.18,7.26,,,
550346,-0.06,-0.95,0.34,1.53,5.80,-5.07,,,
550947,-0.03,-0.97,0.28,-1.34,0.92,3.23,,,
551547,-0.06,-0.97,0.29,3.11,10.50,-1.83,,,
552147,-0.01,-0.97,0.29,-1.83,0.43,0.92,,,
552748,-0.04,-0.98,0.27,-0.49,0.43,-0.43,,,
553348,-0.04,-0.98,0.25,-0.55,-0.73,0.85,,,
554000,-0.04,-0.98,0.25,-0.79,-0.49,0.24,,,
554600,-0.04,-0.98,0.25,0.18,-0.73,-0.31,,,
555200,-0.05,-0.98,0.25,-0.43,-0.43,0.24,,,
555801,-0.04,-0.98,0.25,-0.61,-0.18,0.79,,,
556401,-0.05,-0.98,0.25,-1.28,0.43,-0.61,,,
557002,-0.05,-0.99,0.24,-1.10,-3.11,-0.61,,,
557601,-0.07,-0.99,0.19,1.22,-1.59,0.49,,,
558201,-0.07,-0.99,0.17,-1.28,-5.25,-0.73,,,
558803,-0.08,-0.98,0.24,1.34,0.85,1.22,,,
559402,-0.09,-0.97,0.26,-0.06,-0.92,0.61,,,
560004,-0.09,-0.97,0.26,-0.37,-0.37,1.34,,,
560612,-0.08,-0.97,0.27,-0.73,-0.55,0.12,,,
561257,-0.08,-0.97,0.27,-0.85,-0.85,-0.79,,,
561858,-0.09,-0.97,0.26,-0.31,0.18,-1.34,,,
562458,-0.09,-0.98,0.26,-0.24,-0.18,-0.24,,,
563059,-0.09,-0.97,0.27,0.12,-1.10,0.67,,,
563659,-0.09,-0.98,0.26,0.37,-0.06,-0.61,,,
564260,-0.09,-0.97,0.27,0.12,-0.31,-0.24,,,
564860,-0.09,-0.97,0.27,0.00,-0.37,0.49,,,
565459,-0.09,-0.97,0.27,-0.73,-1.04,0.00,,,
566060,-0.09,-0.97,0.26,-0.12,-0.18,-0.06,,,
566661,-0.09,-0.97,0.27,-0.18,-0.49,0.43,,,
567262,-0.09,-0.97,0.27,-0.49,-0.67,-0.31,,,
567912,-0.09,-0.97,0.26,-0.18,-0.31,0.06,,,
568513,-0.09,-0.97,0.27,-0.37,-0.43,0.61,,,
569114,-0.09,-0.97,0.26,-0.37,-0.49,-0.31,,,
569714,-0.09,-0.97,0.27,0.12,0.06,0.73,,,
570315,-0.10,-0.97,0.27,-0.73,-0.85,0.49,,,
570916,-0.09,-0.97,0.26,-0.49,-0.67,-0.55,,,
571517,-0.10,-0.98,0.26,-0.24,-0.43,0.37,,,
572118,-0.09,-0.97,0.26,-0.55,-0.31,0.49,,,
572718,-0.09,-0.97,0.26,-0.24,-0.55,-0.79,,,
573320,-0.09,-0.97,0.26,-0.55,-0.43,0.24,,,
573919,-0.09,-0.97,0.26,-0.31,-0.24,0.00,,,
574529,-0.08,-0.97,0.26,0.61,-0.31,-0.98,,,
575129,-0.07,-0.98,0.26,-2.69,-0.73,-3.17,,,
575773,-0.05,-0.98,0.25,-1.40,-0.24,-4.88,,,
576374,-0.01,-0.98,0.23,-3.30,2.26,-0.55,,,
576975,-0.02,-1.00,0.18,-3.66,3.66,-0.67,,,
577576,-0.04,-1.00,0.03,-16.42,-0.55,0.06,,,
578176,-0.04,-0.97,-0.13,-11.05,-8.73,3.17,,,
578777,-0.21,-0.89,-0.22,18.68,-3.48,-6.53,,,
579379,0.03,-0.99,-0.27,-51.51,-55.05,-34.55,,,
579979,0.18,-0.86,-0.46,-8.85,14.22,8.18,,,
580580,0.28,-0.89,-0.48,-4.46,-58.35,-4.03,,,
581173,0.12,-0.86,-0.39,4.09,18.07,-11.54,,,
581775,0.68,-0.83,-0.23,87.22,-17.15,-38.94,,,
582376,0.76,-0.63,-0.19,14.95,-8.36,12.15,,,
582977,0.65,-0.80,0.01,12.39,14.34,3.85,,,
583621,0.56,-0.89,0.03,-32.17,-8.24,9.34,,,
