Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
501201,-0.05,-0.49,0.89,-14.47,13.12,3.11,,,
501802,0.37,-0.26,1.13,14.59,-67.99,-32.35,,,
502403,0.12,-0.39,0.87,-18.07,-6.16,-70.68,,,
503006,-0.03,-0.49,0.72,-14.16,14.71,6.16,,,
503649,0.07,-0.62,0.71,-40.77,-3.48,-46.26,,,
504251,-0.02,-0.53,0.67,20.26,26.79,-12.33,,,
504852,0.00,-0.45,0.94,19.29,2.93,12.70,,,
505453,-0.08,-0.25,1.04,56.03,-13.31,15.99,,,
506055,-0.01,-0.25,1.09,20.81,13.49,-7.32,,,
506656,-0.10,-0.33,0.94,20.69,29.48,-45.90,,,
507259,-0.08,-0.20,1.27,-36.74,19.35,-18.25,,,
507868,-0.27,-0.43,0.97,-96.50,9.52,-94.48,,,
508469,-0.14,-0.46,0.91,-26.92,-60.91,53.89,,,
509071,0.22,-0.42,0.80,-49.44,44.07,51.70,,,
509672,0.36,-0.49,0.85,-17.76,66.65,27.04,,,
510274,0.28,-0.54,0.41,32.71,6.29,62.44,,,
510917,-0.02,-0.60,1.00,-30.76,105.53,-24.54,,,
511518,-0.14,-0.62,0.75,40.04,43.76,5.62,,,
512119,-0.49,-0.57,0.70,-51.88,-87.04,18.62,,,
512720,-0.17,-0.64,0.80,5.62,23.38,24.60,,,
513322,-0.11,-0.74,0.33,3.60,-14.83,-6.04,,,
513923,-0.08,-0.82,0.26,71.72,80.69,-39.61,,,
514534,0.25,-0.65,0.47,-10.01,-51.70,36.07,,,
515135,0.26,-0.76,0.53,-22.16,-19.04,37.23,,,
515736,0.32,-0.86,0.24,-20.94,56.58,-27.71,,,
516338,0.24,-0.71,0.64,31.19,-6.23,37.96,,,
516938,-0.07,-0.39,0.88,25.09,7.93,19.53,,,
517540,-0.10,-0.28,0.98,18.74,-17.46,-9.83,,,
518184,0.03,-0.40,0.97,21.97,38.57,-62.07,,,
518784,0.00,-0.65,0.83,0.43,-21.79,-4.52,,,
519386,0.19,-0.80,0.77,-30.52,-36.07,48.16,,,
519987,0.11,-0.87,0.45,-38.76,6.29,23.25,,,
520588,-0.58,-1.02,0.64,59.51,208.07,73.97,,,
521198,2.84,-1.09,1.09,117.98,-110.72,-342.53,,,
521799,0.31,-1.02,0.41,34.30,-1.89,-1.04,,,
522399,0.22,-0.81,0.75,-0.06,15.14,-6.47,,,
523000,0.42,-0.61,0.34,29.54,38.33,-17.94,,,
523602,0.20,-0.75,0.55,35.28,-18.80,23.01,,,
524203,0.23,-0.78,0.31,15.38,-28.02,18.37,,,
524805,0.08,-0.98,0.39,-29.42,-3.66,20.63,,,
525448,0.05,-0.94,-0.02,-44.01,29.91,-13.61,,,
526050,0.36,-0.62,0.67,86.24,109.07,50.17,,,
526651,0.31,-0.62,0.79,-9.09,-1.71,-0.43,,,
527252,0.23,-0.63,0.78,-13.24,-3.72,7.63,,,
527863,0.24,-0.61,0.75,24.23,-25.09,23.38,,,
528463,0.11,-0.46,0.93,-8.91,-7.08,6.96,,,
529064,0.20,-0.78,0.61,-19.78,-21.30,12.82,,,
529665,0.16,-0.92,0.40,14.65,-17.70,12.33,,,
530266,0.15,-0.94,0.47,14.53,8.36,1.71,,,
530868,0.10,-0.86,0.56,2.20,-4.15,0.85,,,
531468,0.14,-0.87,0.51,-5.00,5.07,-11.11,,,
532068,0.15,-0.83,0.53,-0.73,41.93,-37.72,,,
532712,0.22,-0.61,0.76,8.30,45.10,-57.56,,,
533313,0.06,-0.54,0.92,-18.98,29.30,-47.67,,,
533915,0.10,-0.56,0.91,-10.31,4.82,-1.10,,,
534525,0.12,-0.57,0.85,-4.27,28.14,-29.97,,,
535127,0.15,-0.54,0.81,9.83,-0.67,16.30,,,
535727,0.19,-0.50,0.92,-29.85,-1.95,3.11,,,
536328,0.12,-0.71,0.80,-31.98,10.74,-4.15,,,
536930,0.29,-0.76,0.59,57.37,-12.08,-16.30,,,
537531,0.19,-0.79,0.65,-12.88,-3.30,-6.29,,,
538133,0.18,-0.81,0.57,-2.14,-1.10,0.55,,,
538733,0.19,-0.82,0.60,1.22,2.87,0.73,,,
539333,0.18,-0.83,0.59,-0.12,-1.59,-0.79,,,
539978,0.17,-0.86,0.52,4.39,-1.71,-2.20,,,
540578,0.16,-0.84,0.57,1.77,0.18,-0.24,,,
541189,0.13,-0.79,0.56,2.69,2.62,-0.12,,,
541789,0.14,-0.82,0.60,1.16,1.65,0.49,,,
542389,0.13,-0.81,0.60,1.71,-2.69,-0.12,,,
542990,0.13,-0.80,0.61,3.11,-2.44,1.59,,,
543590,0.12,-0.80,0.62,2.87,-0.61,0.73,,,
544190,0.12,-0.78,0.64,-1.77,-0.12,0.73,,,
544792,0.11,-0.80,0.63,-3.42,3.36,-2.99,,,
545392,0.11,-0.80,0.62,4.09,-1.28,0.31,,,
545994,0.06,-0.72,0.74,10.74,3.60,4.70,,,
546594,0.01,-0.72,0.74,3.05,3.85,4.09,,,
547236,-0.00,-0.69,0.76,4.09,0.18,-1.34,,,
547847,-0.03,-0.68,0.75,1.65,-0.92,1.34,,,
548447,-0.05,-0.60,0.83,3.42,0.61,0.06,,,
549049,-0.08,-0.58,0.87,-0.92,1.95,-0.92,,,
549649,-0.10,-0.56,0.88,-4.39,5.31,2.08,,,
550251,-0.13,-0.57,0.85,-9.89,2.50,2.44,,,
550852,-0.12,-0.65,0.81,0.85,-3.66,13.98,,,
551453,0.01,-0.60,0.77,19.71,22.52,9.46,,,
552054,0.04,-0.65,0.80,-3.78,-19.71,-2.62,,,
552655,0.08,-0.65,0.77,-4.09,-5.86,0.00,,,
553255,0.12,-0.70,0.76,-28.50,16.36,-22.40,,,
553856,-0.05,-0.42,0.95,-14.47,-0.31,1.59,,,
554500,0.10,-0.55,0.87,-37.48,11.35,-5.80,,,
555111,0.20,-0.59,0.85,-8.30,-57.62,98.75,,,
555712,0.02,-0.53,0.98,0.98,-76.17,35.52,,,
556313,0.27,-0.91,0.36,-41.75,2.38,39.00,,,
556913,0.04,-0.83,0.52,29.91,6.90,6.41,,,
557514,0.33,-0.51,0.80,-48.28,52.31,-157.23,,,
558116,-0.14,-0.43,0.84,129.33,7.57,-51.33,,,
558717,0.11,-0.07,0.46,87.71,-11.47,-107.42,,,
559319,-0.01,-0.36,0.86,260.56,70.68,-58.90,,,
559920,0.07,-0.61,0.75,28.32,-18.92,-62.38,,,
560522,-0.09,-0.58,0.81,-4.76,-10.68,66.04,,,
561175,-0.13,-0.58,0.86,-0.24,13.06,-7.20,,,
561776,-0.16,-0.64,0.83,-12.27,-11.84,13.24,,,
562378,-0.04,-0.81,0.60,-28.14,-30.58,-30.33,,,
562979,0.01,-0.89,0.46,-2.69,-5.49,1.65,,,
563579,0.01,-0.92,0.45,-4.09,-2.56,0.00,,,
564180,0.00,-0.93,0.45,-3.60,-0.37,0.49,,,
564780,-0.03,-0.91,0.37,-11.17,-57.74,17.76,,,
565383,0.05,-0.91,0.40,-1.95,-10.68,2.87,,,
565983,0.09,-0.86,0.55,35.22,93.32,-51.09,,,
566584,0.00,-0.72,0.68,4.64,44.07,-41.26,,,
567184,-0.07,-0.55,0.94,-3.78,-40.53,30.15,,,
567794,-0.13,-0.56,0.83,10.07,19.10,-22.71,,,
568438,-0.03,-0.57,0.89,-10.19,-33.26,14.10,,,
569039,0.02,-0.66,0.95,13.43,36.93,-14.65,,,
569641,0.01,-0.75,0.74,33.20,-12.88,18.68,,,
570242,0.14,-0.51,0.88,16.42,-57.56,74.89,,,
570843,-0.04,-0.49,0.87,3.36,28.63,9.16,,,
571445,-0.07,-0.30,0.97,13.79,-22.09,-5.25,,,
572046,-0.02,-0.25,0.90,-29.36,-1.46,60.91,,,
572649,-0.10,-0.15,0.99,23.07,18.43,-29.85,,,
573250,-0.05,-0.23,1.01,7.81,3.11,-3.91,,,
573850,-0.04,-0.13,1.11,-0.43,16.11,-34.42,,,
574461,-0.00,-0.21,1.00,-26.12,0.43,3.78,,,
575062,0.14,-0.70,0.72,-22.83,-12.63,24.90,,,
575664,0.26,-0.76,0.60,2.93,4.94,-5.92,,,
576308,0.08,-0.79,0.67,-5.37,26.31,-15.56,,,
576909,-0.04,-0.74,0.74,14.53,90.52,-50.90,,,
577511,-0.02,-0.36,0.86,-37.96,53.34,-70.50,,,
578112,-0.06,-0.69,0.73,31.43,-31.56,90.39,,,
578715,-0.08,-0.68,0.67,-39.86,16.91,-45.23,,,
579316,-0.08,-0.30,1.01,7.87,19.04,-27.47,,,
579918,0.03,-0.43,1.13,9.09,46.08,-25.94,,,
580519,-0.29,-0.40,1.00,47.85,29.85,62.74,,,
581129,0.12,-0.41,1.15,-30.76,50.72,22.95,,,
581731,0.05,-0.52,0.87,-8.24,-16.30,33.20,,,
582331,0.02,-0.46,0.98,-11.05,18.07,-34.67,,,
582977,-0.07,-0.52,0.92,-8.42,99.79,-79.47,,,
583578,0.07,-0.59,0.79,9.95,7.57,-35.40,,,
584178,-0.15,-0.62,0.86,83.80,40.95,-46.75,,,
584780,-0.09,-0.82,0.63,20.32,76.66,-89.05,,,
585382,-0.18,-0.58,0.91,94.91,9.09,-36.99,,,
585984,0.11,-0.57,1.05,115.66,29.11,-49.19,,,
586584,-0.08,-0.70,0.93,3.91,9.28,5.07,,,
587185,0.16,-0.61,0.93,-19.71,-40.10,24.96,,,
587795,0.06,-0.67,0.77,-18.01,13.49,33.94,,,
588396,0.09,-0.59,0.66,14.10,39.31,-28.56,,,
588998,-0.01,-0.56,0.84,20.26,1.83,5.74,,,
589598,-0.14,-0.31,0.86,4.15,74.89,-152.71,,,
590243,-0.50,-0.41,1.02,-85.45,-3.66,-0.43,,,
590845,0.07,-0.69,0.80,-6.41,-15.56,-41.93,,,
591446,0.11,-1.11,0.37,-49.93,-71.11,9.09,,,
592048,-0.05,-1.01,-0.10,30.03,-18.98,-3.66,,,
592649,-0.07,-0.99,0.08,8.30,-15.50,-9.70,,,
593250,0.03,-1.00,-0.07,-18.13,-5.31,4.21,,,
593851,0.03,-1.00,-0.11,-0.49,2.62,-1.16,,,
594460,0.00,-1.01,-0.05,21.30,5.43,-4.94,,,
595062,0.06,-0.99,-0.06,-14.04,14.16,-6.04,,,
595663,0.04,-0.99,-0.06,-2.99,-0.73,-2.93,,,
596265,0.05,-1.00,-0.07,-0.49,0.06,-1.83,,,
596909,0.02,-0.98,-0.07,-1.46,8.73,-0.85,,,
597509,0.02,-1.01,-0.01,7.45,-0.24,1.53,,,
598111,-0.01,-1.00,0.16,5.43,2.20,2.87,,,
598711,-0.01,-1.00,0.19,3.23,-3.72,0.49,,,
599312,-0.01,-0.98,0.18,-3.48,-10.56,1.77,,,
599913,-0.05,-0.98,0.29,25.76,-10.99,-3.11,,,
600514,0.01,-1.00,0.32,-10.86,35.40,-32.59,,,
601124,0.01,-1.00,-0.05,-14.34,-4.58,-2.38,,,
601724,0.10,-1.00,-0.11,3.54,-0.61,-5.19,,,
602326,0.19,-0.98,-0.11,-1.65,8.24,-3.97,,,
602927,0.17,-0.98,0.01,3.42,10.01,10.38,,,
603528,0.13,-1.00,-0.07,-2.50,1.40,-0.73,,,
604172,0.14,-0.95,-0.08,16.78,-18.25,34.48,,,
604773,0.09,-1.00,-0.05,-1.22,-3.97,-4.82,,,
605375,0.10,-0.98,-0.12,-0.37,1.34,-2.38,,,
605975,0.10,-1.00,-0.12,2.62,0.00,1.53,,,
606577,0.09,-0.99,-0.14,1.59,-2.32,0.61,,,
607177,0.08,-0.99,-0.13,1.10,-0.98,0.67,,,
607787,0.10,-1.00,-0.12,-1.40,-1.46,-0.79,,,
608388,0.10,-1.00,-0.11,-0.24,-0.61,1.22,,,
608989,0.12,-0.99,-0.10,4.76,-4.76,-2.44,,,
609591,0.08,-1.00,-0.08,0.37,-1.40,2.38,,,
610191,0.04,-1.01,-0.06,0.00,-1.59,0.61,,,
610835,0.08,-0.99,-0.08,0.61,-1.22,1.83,,,
611436,-0.25,-1.03,0.12,31.86,-55.24,7.26,,,
612037,-0.13,-0.97,0.17,-4.58,-88.99,8.24,,,
612639,-0.21,-0.97,0.23,2.26,1.77,0.24,,,
613239,-0.21,-0.97,0.24,5.43,1.77,-7.39,,,
613841,-0.18,-0.96,0.27,0.79,1.04,-2.38,,,
614450,-0.12,-0.98,0.27,-1.89,-3.05,-0.55,,,
615050,-0.12,-0.97,0.28,-1.22,0.31,-0.79,,,
615652,-0.12,-0.98,0.28,1.53,0.24,-5.80,,,
616252,-0.16,-0.97,0.26,0.92,-6.65,3.17,,,
616854,-0.18,-0.95,0.27,0.49,-1.16,2.44,,,
617454,-0.15,-0.97,0.26,6.04,14.16,-12.76,,,
618099,-0.15,-0.95,0.28,2.99,-0.67,-4.15,,,
618700,-0.13,-0.97,0.31,-1.28,-0.43,0.12,,,
619301,-0.12,-0.96,0.29,0.06,-0.12,-0.49,,,
619903,-0.13,-0.96,0.28,2.20,0.24,-0.49,,,
620503,-0.12,-0.96,0.30,0.18,-0.98,-0.37,,,
621112,-0.11,-0.96,0.31,-1.16,-0.12,-0.98,,,
621714,-0.12,-0.96,0.28,0.43,-2.01,-1.40,,,
622314,-0.12,-0.96,0.28,0.67,0.61,-1.28,,,
622915,-0.11,-0.96,0.31,-0.43,1.40,0.00,,,
623516,-0.10,-0.97,0.31,-0.67,-0.98,1.10,,,
624117,-0.19,-0.97,0.26,2.81,2.08,-1.46,,,
624761,-0.16,-0.97,0.26,-1.04,-2.62,1.40,,,
625361,-0.18,-0.97,0.24,1.77,0.55,2.26,,,
625963,-0.16,-0.97,0.26,0.31,1.77,-0.98,,,
626563,-0.17,-0.96,0.26,0.06,-0.79,-1.04,,,
627165,-0.17,-0.97,0.26,1.10,0.18,-0.06,,,
627765,-0.16,-0.99,0.26,0.85,96.92,-36.56,,,
628374,0.20,-0.95,-0.15,-4.15,2.69,2.62,,,
628976,0.16,-0.95,-0.23,2.50,-13.18,3.30,,,
629576,0.05,-0.97,-0.15,-19.78,3.11,2.81,,,
630178,-0.04,-0.95,-0.17,7.87,-13.85,14.34,,,
630779,-0.35,-0.91,0.21,29.36,26.67,1.22,,,
631380,-0.18,-0.95,0.28,-5.55,-0.18,-28.08,,,
632025,-0.14,-0.98,0.11,-52.55,7.26,-5.07,,,
632625,-0.22,-1.00,0.05,1.16,53.96,25.02,,,
633227,-0.78,-0.51,-0.24,111.15,32.04,70.19,,,
633828,-0.72,-0.47,-0.11,67.69,22.28,19.17,,,
634438,-0.55,-0.88,0.17,-17.52,67.08,18.01,,,
635040,-0.55,-0.80,-0.05,-6.41,-17.40,8.12,,,
635641,-0.59,-0.82,-0.00,9.64,-6.16,-3.60,,,
636242,-0.51,-0.87,0.17,10.31,-7.93,2.20,,,
636843,-0.52,-0.84,0.19,-14.71,26.06,-22.22,,,
637445,-1.03,-0.85,-0.12,-29.72,35.95,90.39,,,
638046,-0.28,-0.96,0.25,-33.81,42.66,-50.66,,,
638691,-0.43,-0.89,-0.02,-15.75,-6.29,13.31,,,
639293,-0.46,-0.89,-0.03,1.95,-5.00,0.31,,,
639893,-0.43,-0.92,0.12,-4.94,6.65,-3.11,,,
640495,-0.43,-0.87,-0.19,-3.42,-3.23,3.30,,,
641104,-0.43,-0.89,-0.17,-1.22,-1.40,5.00,,,
641704,-0.49,-0.86,-0.22,7.75,-43.58,-5.74,,,
642306,0.31,-1.01,0.63,161.01,-126.89,-30.58,,,
642908,0.02,0.19,0.39,-83.50,-25.88,-40.34,,,
643510,0.21,-0.61,0.75,-16.11,48.46,-82.46,,,
644111,0.17,-0.73,1.10,17.64,-40.71,-34.85,,,
644711,0.20,-0.62,0.71,-50.42,25.70,9.89,,,
645312,0.34,-0.51,0.78,15.87,51.45,-11.41,,,
645956,0.06,-0.57,0.85,3.66,11.72,-15.93,,,
646558,0.06,-0.50,0.81,-17.64,47.00,-63.23,,,
647159,0.18,-0.56,1.01,-15.26,-3.91,-5.68,,,
647770,0.18,-0.63,0.87,-19.65,-26.86,16.91,,,
648371,0.29,-0.75,0.69,18.19,-18.49,34.12,,,
648972,0.35,-0.76,0.59,47.79,-112.00,52.19,,,
649574,0.42,-0.72,0.55,-27.04,-22.22,16.48,,,
650175,0.22,-0.84,0.66,5.68,-46.26,24.17,,,
650777,0.22,-0.97,0.25,-53.41,47.36,10.19,,,
651377,0.11,-0.95,-0.16,3.23,5.25,2.38,,,
651977,0.07,-0.97,-0.12,2.38,-8.54,-1.89,,,
652622,0.07,-0.98,-0.09,9.03,-5.92,-3.05,,,
653223,0.08,-0.98,-0.04,10.44,10.99,-7.51,,,
653824,0.17,-1.00,0.13,-9.34,-7.87,-0.12,,,
654433,0.20,-0.98,0.11,-1.59,2.38,-0.61,,,
655034,0.20,-0.97,0.09,0.18,0.55,-2.56,,,
655635,0.20,-0.97,0.12,1.95,-2.26,0.67,,,
656235,0.24,-1.14,0.22,13.98,8.24,4.15,,,
656836,0.27,-0.85,0.42,11.05,3.91,-12.57,,,
657437,0.37,-0.52,0.87,41.69,-16.66,53.22,,,
658038,0.50,-0.53,0.78,-15.01,24.90,-2.81,,,
658639,0.00,-0.88,0.48,-0.31,55.97,18.86,,,
659240,0.28,-0.92,0.41,-24.84,-45.10,21.12,,,
659885,0.20,-0.89,0.29,-35.40,-38.02,1.40,,,
660485,0.03,-0.97,0.37,-10.68,-7.57,-2.38,,,
661095,0.12,-0.96,0.34,1.22,5.62,4.33,,,
661695,-0.00,-0.95,0.34,-0.49,-3.36,12.88,,,
662296,-0.16,-0.97,0.26,-15.44,-2.62,14.22,,,
662897,-0.16,-0.99,0.14,2.50,-1.04,0.73,,,
663498,-0.17,-1.01,0.11,-5.92,-0.06,1.53,,,
664099,-0.19,-1.00,0.01,-7.81,-0.67,1.53,,,
664699,-0.15,-0.99,-0.03,-7.87,-4.15,-3.36,,,
665300,-0.22,-1.03,-0.11,-19.10,18.01,-16.91,,,
665902,0.26,-0.78,-0.49,-121.22,-28.75,-83.19,,,
666547,0.41,0.33,-0.95,-26.12,-31.31,-19.04,,,
667149,0.32,0.35,-0.86,8.48,16.17,35.03,,,
667758,0.36,0.43,-0.79,12.88,9.52,5.86,,,
668359,0.56,0.30,-0.72,4.52,-2.81,5.86,,,
668960,0.58,0.30,-0.71,26.79,-8.36,-45.29,,,
669561,0.63,0.22,-0.69,-3.66,-17.33,22.03,,,
670163,0.56,0.19,-0.76,-2.99,1.95,-0.73,,,
670763,0.58,0.21,-0.74,20.14,-10.62,-7.39,,,
671365,0.52,0.25,-0.76,-24.23,47.91,34.55,,,
671965,0.54,0.08,-0.74,46.75,-54.50,-33.63,,,
672566,0.65,0.18,-0.69,-29.05,43.52,16.48,,,
673168,0.88,0.24,-0.55,52.19,-68.85,-11.60,,,
673812,0.70,0.12,-0.64,-26.37,28.02,17.09,,,
674422,0.73,0.15,-0.61,1.04,-5.31,-1.53,,,
675023,0.75,0.17,-0.59,1.71,-2.38,-1.59,,,
675623,0.74,0.21,-0.58,-1.22,1.95,5.25,,,
676224,0.77,0.16,-0.57,-1.28,0.00,1.46,,,
676824,0.76,0.18,-0.58,-1.83,2.50,2.56,,,
677425,0.79,0.18,-0.54,-0.49,6.16,1.71,,,
678025,0.80,0.16,-0.52,-1.22,1.16,0.73,,,
678626,0.82,0.16,-0.50,0.92,-1.46,0.37,,,
679227,0.83,0.15,-0.50,1.83,0.00,0.79,,,
679827,0.83,0.10,-0.54,2.99,-33.14,0.37,,,
680472,0.79,0.50,-0.78,-194.52,-119.45,-139.34,,,
681082,0.13,0.56,-0.78,-41.87,14.89,-12.33,,,
681683,0.13,0.57,-0.73,9.83,-0.12,-0.85,,,
682283,0.25,0.33,-0.88,-6.29,2.69,-3.54,,,
682883,0.22,0.36,-0.94,-38.27,-63.17,7.02,,,
683484,0.15,0.44,-0.82,-18.25,2.87,-5.19,,,
684084,0.07,0.28,-0.91,24.66,8.67,-8.79,,,
684685,0.44,0.34,-0.90,-46.08,14.28,-19.78,,,
685286,0.18,0.36,-0.82,5.13,11.72,-4.46,,,
685885,0.23,0.37,-0.86,-11.11,-0.24,-1.77,,,
686487,0.18,0.37,-0.77,10.86,-0.79,-5.19,,,
687086,0.22,0.24,-0.87,13.06,-9.52,-19.47,,,
687740,0.03,0.29,-0.80,-21.00,16.36,-26.18,,,
688340,0.17,0.45,-0.81,9.34,-17.03,-4.52,,,
688941,0.09,0.54,-0.71,12.94,2.14,-7.75,,,
689542,0.23,0.37,-0.81,11.96,3.60,-1.40,,,
