AccelXMean,AccelXStd,AccelXMin,AccelXMax,AccelYMean,AccelYStd,AccelYMin,AccelYMax,AccelZMean,AccelZStd,AccelZMin,AccelZMax,GyroXMean,GyroXStd,GyroXMin,GyroXMax,GyroYMean,GyroYStd,GyroYMin,GyroYMax,GyroZMean,GyroZStd,GyroZMin,GyroZMax,MagXMean,MagXStd,MagXMin,MagXMax,MagYMean,MagYStd,MagYMin,MagYMax,MagZMean,MagZStd,MagZMin,MagZMax,Behavior,WindowStart,WindowEnd
-0.009999999999999998,0.02,-0.03,0.01,-0.895,0.015000000000000013,-0.91,-0.88,0.495,0.035,0.46,0.53,-7.965000000000001,8.085,-16.05,0.12,-1.195,0.885,-2.08,-0.31,-4.515000000000001,1.4650000000000003,-5.98,-3.05,,,,,,,,,,,,,stand,68.214,70.214
-0.004999999999999999,0.025,-0.03,0.02,-0.92,0.010000000000000009,-0.93,-0.91,0.44,0.020000000000000018,0.42,0.46,-9.0,7.05,-16.05,-1.95,-0.4,0.09,-0.49,-0.31,-2.8350000000000004,3.1450000000000005,-5.98,0.31,,,,,,,,,,,,,stand,69.214,71.214
0.105,0.085,0.02,0.19,-0.74,0.19,-0.93,-0.55,0.58,0.16,0.42,0.74,19.84,21.790000000000003,-1.95,41.63,-16.815,16.325,-33.14,-0.49,13.399999999999999,13.09,0.31,26.49,,,,,,,,,,,,,stand,70.214,72.214
0.11,0.08,0.03,0.19,-0.525,0.025000000000000022,-0.55,-0.5,0.765,0.025000000000000022,0.74,0.79,39.92,1.7100000000000009,38.21,41.63,-3.385,29.755000000000003,-33.14,26.37,14.799999999999999,11.69,3.11,26.49,,,,,,,,,,,,,stand,71.214,73.214
0.045,0.015,0.03,0.06,-0.5800000000000001,0.08000000000000002,-0.66,-0.5,0.76,0.030000000000000027,0.73,0.79,8.545,29.665,-21.12,38.21,42.42,16.049999999999997,26.37,58.47,-26.43,29.54,-55.97,3.11,,,,,,,,,,,,,stand,72.214,74.214
0.045,0.015,0.03,0.06,-0.545,0.11500000000000002,-0.66,-0.43,0.8,0.07,0.73,0.87,-15.170000000000002,5.95,-21.12,-9.22,40.16,18.31,21.85,58.47,-17.7,38.269999999999996,-55.97,20.57,,,,,,,,,,,,,stand,73.214,75.214
0.04,0.010000000000000002,0.03,0.05,-0.445,0.015000000000000013,-0.46,-0.43,0.88,0.010000000000000009,0.87,0.89,1.8899999999999997,11.11,-9.22,13.0,19.835,2.0150000000000006,17.82,21.85,34.09,13.52,20.57,47.61,,,,,,,,,,,,,stand,74.214,76.214
0.14,0.09,0.05,0.23,-0.46,0.0,-0.46,-0.46,0.835,0.05499999999999999,0.78,0.89,19.865000000000002,6.865,13.0,26.73,27.86,10.04,17.82,37.9,26.95,20.66,6.29,47.61,,,,,,,,,,,,,stand,75.214,77.214
0.18,0.05,0.13,0.23,-0.495,0.035,-0.53,-0.46,0.81,0.02999999999999997,0.78,0.84,2.59,24.14,-21.55,26.73,20.564999999999998,17.334999999999997,3.23,37.9,7.205,0.9149999999999996,6.29,8.12,,,,,,,,,,,,,stand,76.214,78.214
0.015,0.115,-0.1,0.13,-0.645,0.11499999999999999,-0.76,-0.53,0.77,0.07,0.7,0.84,-10.56,10.99,-21.55,0.43,8.695,5.465,3.23,14.16,7.265,0.8549999999999995,6.41,8.12,,,,,,,,,,,,,sit,77.214,79.214
0.0,0.1,-0.1,0.1,-0.755,0.0050000000000000044,-0.76,-0.75,0.745,0.04500000000000004,0.7,0.79,4.7299999999999995,4.3,0.43,9.03,21.3,7.140000000000001,14.16,28.44,-24.17,30.58,-54.75,6.41,,,,,,,,,,,,,sit,78.214,80.214
0.1,0.0,0.1,0.1,-0.75,0.0,-0.75,-0.75,0.79,0.0,0.79,0.79,9.03,0.0,9.03,9.03,28.44,0.0,28.44,28.44,-54.75,0.0,-54.75,-54.75,,,,,,,,,,,,,sit,79.214,81.214
0.09,0.0,0.09,0.09,-0.7949999999999999,0.034999999999999976,-0.83,-0.76,0.6499999999999999,0.06,0.59,0.71,-12.51,11.049999999999999,-23.56,-1.46,-2.535,3.875,-6.41,1.34,1.495,1.005,0.49,2.5,,,,,,,,,,,,,sit,80.214,82.214
0.09333333333333334,0.004714045207910321,0.09,0.1,-0.8133333333333334,0.038586123009300734,-0.85,-0.76,0.62,0.06480740698407858,0.56,0.71,-9.033333333333333,10.275022573643762,-23.56,-1.46,-2.3833333333333333,3.171186248428532,-6.41,1.34,0.1633333333333334,2.054269267214554,-2.5,2.5,,,,,,,,,,,,,sit,81.214,83.214
0.1,0.0,0.1,0.1,-0.85,0.0,-0.85,-0.85,0.56,0.0,0.56,0.56,-2.08,0.0,-2.08,-2.08,-2.08,0.0,-2.08,-2.08,-2.5,0.0,-2.5,-2.5,,,,,,,,,,,,,sit,82.214,84.214
0.02,0.0,0.02,0.02,-1.005,0.0050000000000000044,-1.01,-1.0,0.06,0.02,0.04,0.08,-2.625,0.18500000000000005,-2.81,-2.44,0.825,0.455,0.37,1.28,0.76,1.13,-0.37,1.89,,,,,,,,,,,,,sit,83.214,85.214
0.060000000000000005,0.05656854249492382,0.02,0.14,-1.01,0.008164965809277268,-1.02,-1.0,0.06666666666666667,0.018856180831641266,0.04,0.08,-0.9166666666666666,2.4206656568436338,-2.81,2.5,-23.13,33.879522822298824,-71.04,1.28,-5.983333333333333,9.581041465078602,-19.47,1.89,,,,,,,,,,,,,sit,84.214,86.214
0.14,0.0,0.14,0.14,-1.02,0.0,-1.02,-1.02,0.08,0.0,0.08,0.08,2.5,0.0,2.5,2.5,-71.04,0.0,-71.04,-71.04,-19.47,0.0,-19.47,-19.47,,,,,,,,,,,,,sit,85.214,87.214
