AccelXMean,AccelXStd,AccelXMin,AccelXMax,AccelYMean,AccelYStd,AccelYMin,AccelYMax,AccelZMean,AccelZStd,AccelZMin,AccelZMax,GyroXMean,GyroXStd,GyroXMin,GyroXMax,GyroYMean,GyroYStd,GyroYMin,GyroYMax,GyroZMean,GyroZStd,GyroZMin,GyroZMax,MagXMean,MagXStd,MagXMin,MagXMax,MagYMean,MagYStd,MagYMin,MagYMax,MagZMean,MagZStd,MagZMin,MagZMax,Behavior,WindowStart,WindowEnd
-1.03,0.0,-1.03,-1.03,-8.274999999999999,0.9249999999999998,-9.2,-7.35,-1.5750000000000002,0.915,-2.49,-0.66,1.08,0.37,0.71,1.45,-0.060000000000000005,0.08,-0.14,0.02,0.595,0.125,0.47,0.72,-28.61,4.259999999999998,-32.87,-24.35,42.370000000000005,0.9899999999999984,41.38,43.36,-59.245000000000005,4.8750000000000036,-64.12,-54.37,stand,31.628,33.628
-0.37,0.66,-1.03,0.29,-9.0,0.1999999999999993,-9.2,-8.8,-0.30000000000000004,0.36,-0.66,0.06,-0.015000000000000013,0.725,-0.74,0.71,0.66,0.64,0.02,1.3,0.495,0.025000000000000022,0.47,0.52,-45.474999999999994,12.605,-58.08,-32.87,44.07,2.6899999999999977,41.38,46.76,-66.27000000000001,2.1499999999999986,-68.42,-64.12,stand,32.628,34.628
-0.24500000000000002,0.535,-0.78,0.29,-9.48,0.6799999999999997,-10.16,-8.8,-0.4,0.45999999999999996,-0.86,0.06,-0.395,0.345,-0.74,-0.05,-0.7699999999999999,2.07,-2.84,1.3,0.175,0.345,-0.17,0.52,-62.735,4.655000000000001,-67.39,-58.08,47.745,0.9849999999999994,46.76,48.73,-65.53,2.8900000000000006,-68.42,-62.64,stand,33.628,35.628
-2.225,1.445,-3.67,-0.78,-8.81,1.35,-10.16,-7.46,0.645,1.505,-0.86,2.15,-0.065,0.015,-0.08,-0.05,-3.11,0.27,-3.38,-2.84,0.665,0.835,-0.17,1.5,-69.38499999999999,1.9949999999999974,-71.38,-67.39,52.31,3.580000000000002,48.73,55.89,-42.845,19.795,-62.64,-23.05,stand,34.628,36.628
-2.385,1.285,-3.67,-1.1,-8.14,0.6800000000000002,-8.82,-7.46,3.285,1.135,2.15,4.42,0.155,0.23500000000000001,-0.08,0.39,-1.4649999999999999,1.915,-3.38,0.45,0.695,0.8049999999999999,-0.11,1.5,-55.935,15.444999999999997,-71.38,-40.49,54.78,1.1099999999999994,53.67,55.89,-18.345,4.705,-23.05,-13.64,stand,35.628,37.628
-0.6900000000000001,0.41000000000000003,-1.1,-0.28,-8.940000000000001,0.1200000000000001,-9.06,-8.82,4.1,0.32000000000000006,3.78,4.42,-0.39499999999999996,0.7849999999999999,-1.18,0.39,1.02,0.5700000000000001,0.45,1.59,-0.0049999999999999975,0.10500000000000001,-0.11,0.1,-55.69,15.2,-70.89,-40.49,57.935,4.265000000000001,53.67,62.2,-14.575,0.9349999999999996,-15.51,-13.64,stand,36.628,38.628
-0.79,0.51,-1.3,-0.28,-9.045,0.015000000000000568,-9.06,-9.03,3.8449999999999998,0.06500000000000017,3.78,3.91,-0.645,0.5349999999999999,-1.18,-0.11,0.795,0.795,-0.0,1.59,0.10500000000000001,0.0049999999999999975,0.1,0.11,-69.36,1.5300000000000011,-70.89,-67.83,62.18,0.020000000000003126,62.16,62.2,-14.115,1.3949999999999996,-15.51,-12.72,stand,37.628,39.628
1.5,2.8,-1.3,4.3,-10.629999999999999,1.6000000000000005,-12.23,-9.03,3.3,0.6100000000000001,2.69,3.91,-0.43,0.32,-0.75,-0.11,-0.86,0.86,-1.72,-0.0,-0.155,0.265,-0.42,0.11,-47.915,19.915,-67.83,-28.0,52.724999999999994,9.434999999999999,43.29,62.16,-13.965,1.245,-15.21,-12.72,stand,38.628,40.628
1.915,2.385,-0.47,4.3,-10.995000000000001,1.2350000000000003,-12.23,-9.76,2.195,0.495,1.7,2.69,-0.365,0.385,-0.75,0.02,-0.84,0.88,-1.72,0.04,-0.22,0.2,-0.42,-0.02,-34.945,6.945,-41.89,-28.0,45.795,2.504999999999999,43.29,48.3,-11.66,3.5500000000000007,-15.21,-8.11,stand,39.628,41.628
-0.4366666666666666,0.02357022603955158,-0.47,-0.42,-9.700000000000001,0.042426406871192784,-9.76,-9.67,1.8466666666666667,0.10370899457402696,1.7,1.92,0.02,0.0,0.02,0.02,0.04666666666666667,0.0047140452079103175,0.04,0.05,-0.013333333333333334,0.004714045207910317,-0.02,-0.01,-44.10999999999999,1.5697770542341347,-45.22,-41.89,48.9,0.4242640687119312,48.3,49.2,-7.683333333333333,0.3016988933062601,-8.11,-7.47,stand,40.628,42.628
