AnnotationTime_s,Behavior,Time,Time_s,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
126.37798356593191,lay down,126380.0,126.38,-1.82,5.48,0.02,25.96,-18.45,16.26,-25.31,51.32,-43.19
127.3809834355028,lay down,127453.0,127.453,31.21,0.03,0.0,20.02,-7.19,-28.45,-27.96,56.4,-36.17
128.3839833050737,lay down,128524.0,128.524,-13.77,3.95,0.03,8.76,-2.81,25.33,-28.85,57.38,-36.33
129.3869831746446,lay down,129595.0,129.595,3.36,-6.24,7.21,-0.02,-0.05,-0.02,-41.49,63.74,-27.26
130.38998304421548,lay down,130665.0,130.665,-15.03,0.03,0.0,-2.81,-19.39,-19.07,-42.58,64.12,-28.0
131.39298291378637,lay down,131736.0,131.736,3.65,-5.85,7.24,0.01,0.0,-0.01,-42.27,64.48,-27.84
132.39598278335723,lay down,132807.0,132.807,3.66,-5.83,7.32,0.02,0.02,-0.01,-42.79,64.5,-27.93
133.39898265292814,lay down,133921.0,133.921,-26.94,21.72,0.03,5.32,-3.44,-2.82,-35.05,62.42,-34.49
134.40198252249905,lay down,133921.0,133.921,-26.94,21.72,0.03,5.32,-3.44,-2.82,-35.05,62.42,-34.49
135.4049823920699,lay down,134992.0,134.992,2.65,-5.16,7.93,0.2,-0.12,0.26,-34.64,62.34,-35.03
136.4079822616408,stand,136063.0,136.063,-4.61,0.04,0.0,34.4,11.26,26.88,-35.59,63.15,-34.93
137.41098213121168,stand,137136.0,137.136,0.0,0.0,0.0,-7.61,3.87,0.0,-85.47,42.84,-26.56
138.4139820007826,stand,138207.0,138.207,0.37,-9.32,3.08,0.24,-0.04,-0.11,-88.61,42.65,-36.33
139.41698187035348,stand,139277.0,139.277,-2.35,-7.95,5.93,-0.01,-1.03,0.93,-81.54,55.55,-24.44
140.41998173992437,sit,140348.0,140.348,3.56,-5.83,9.59,1.02,-0.84,0.58,-68.43,64.1,-22.51
141.42298160949525,sit,141419.0,141.419,-3.06,-19.62,0.03,-39.72,4.38,-28.46,-69.58,64.66,-25.99
142.42598147906614,sit,142490.0,142.49,1.57,-5.45,7.9,-0.05,0.06,-0.08,-75.68,60.71,-25.29
